detector,day,bin_low,bin_high,n,mean_predicted_q,observed_invalid_frac,gap,scenario
binary_gaussian,126,0.6000000000000001,0.7000000000000001,1601,0.6449196271481495,0.7108057464084947,-0.06588611926034516,stoch_vol
binary_gaussian,126,0.7000000000000001,0.8,811,0.7435334637099668,0.7583230579531443,-0.014789594243177495,stoch_vol
binary_gaussian,126,0.8,0.9,274,0.839588438742174,0.6897810218978102,0.14980741684436383,stoch_vol
binary_gaussian,126,0.9,1.0,52,0.9339469769845891,0.75,0.18394697698458906,stoch_vol
binary_gaussian,252,0.0,0.1,238,0.06725001404437002,0.12184873949579832,-0.0545987254514283,stoch_vol
binary_gaussian,252,0.1,0.2,752,0.1578289575998581,0.16090425531914893,-0.003075297719290826,stoch_vol
binary_gaussian,252,0.2,0.30000000000000004,1144,0.2532678624647261,0.2194055944055944,0.0338622680591317,stoch_vol
binary_gaussian,252,0.30000000000000004,0.4,1397,0.3515259803666202,0.3013600572655691,0.05016592310105111,stoch_vol
binary_gaussian,252,0.4,0.5,1483,0.44987289180353635,0.41469993256911664,0.03517295923441971,stoch_vol
binary_gaussian,252,0.5,0.6000000000000001,1461,0.5497431922892526,0.5694729637234771,-0.019729771434224497,stoch_vol
binary_gaussian,252,0.6000000000000001,0.7000000000000001,1360,0.64972699997672,0.7235294117647059,-0.07380241178798586,stoch_vol
binary_gaussian,252,0.7000000000000001,0.8,1133,0.7478984976353936,0.7749338040600177,-0.02703530642462404,stoch_vol
binary_gaussian,252,0.8,0.9,782,0.844623275491115,0.8350383631713555,0.009584912319759553,stoch_vol
binary_gaussian,252,0.9,1.0,250,0.9342910710301575,0.864,0.07029107103015753,stoch_vol
binary_gaussian,504,0.0,0.1,1001,0.058347975259136466,0.06593406593406594,-0.00758609067492947,stoch_vol
binary_gaussian,504,0.1,0.2,1148,0.1487055940156323,0.1289198606271777,0.0197857333884546,stoch_vol
binary_gaussian,504,0.2,0.30000000000000004,1030,0.24888363290948276,0.2174757281553398,0.03140790475414296,stoch_vol
binary_gaussian,504,0.30000000000000004,0.4,989,0.3507891647778663,0.3276036400404449,0.023185524737421415,stoch_vol
binary_gaussian,504,0.4,0.5,823,0.450201307807653,0.4349939246658566,0.015207383141796371,stoch_vol
binary_gaussian,504,0.5,0.6000000000000001,914,0.550592625592097,0.5612691466083151,-0.010676521016218077,stoch_vol
binary_gaussian,504,0.6000000000000001,0.7000000000000001,923,0.6504491485531062,0.6825568797399784,-0.03210773118687216,stoch_vol
binary_gaussian,504,0.7000000000000001,0.8,1014,0.7504374279309927,0.7781065088757396,-0.02766908094474696,stoch_vol
binary_gaussian,504,0.8,0.9,1141,0.8501087279881254,0.8834355828220859,-0.03332685483396047,stoch_vol
binary_gaussian,504,0.9,1.0,1017,0.9442543197704533,0.9242871189773845,0.019967200793068796,stoch_vol
binary_student_t,126,0.0,0.1,34,0.0798151167474761,0.20588235294117646,-0.12606723619370036,stoch_vol
binary_student_t,126,0.1,0.2,416,0.161769128747563,0.15865384615384615,0.0031152825937168505,stoch_vol
binary_student_t,126,0.2,0.30000000000000004,1105,0.25522012552695583,0.22895927601809954,0.026260849508856293,stoch_vol
binary_student_t,126,0.30000000000000004,0.4,1596,0.3516086366888699,0.31265664160401,0.03895199508485986,stoch_vol
binary_student_t,126,0.4,0.5,1858,0.44932062990036586,0.4278794402583423,0.021441189642023573,stoch_vol
binary_student_t,126,0.5,0.6000000000000001,1864,0.5494586666071791,0.578862660944206,-0.029403994337026895,stoch_vol
binary_student_t,126,0.6000000000000001,0.7000000000000001,1626,0.647519642497613,0.6826568265682657,-0.035137184070652694,stoch_vol
binary_student_t,126,0.7000000000000001,0.8,1024,0.7442374782226019,0.779296875,-0.03505939677739811,stoch_vol
binary_student_t,126,0.8,0.9,441,0.8380292007361216,0.8321995464852607,0.005829654250860905,stoch_vol
binary_student_t,126,0.9,1.0,36,0.9254226392637777,0.7222222222222222,0.20320041704155545,stoch_vol
binary_student_t,252,0.0,0.1,382,0.07003625318563833,0.08638743455497382,-0.016351181369335485,stoch_vol
binary_student_t,252,0.1,0.2,1009,0.1531692175053522,0.12685827552031714,0.026310941985035058,stoch_vol
binary_student_t,252,0.2,0.30000000000000004,1167,0.25022370556039386,0.2125107112253642,0.03771299433502967,stoch_vol
binary_student_t,252,0.30000000000000004,0.4,1202,0.3502066042530912,0.2961730449251248,0.054033559327966385,stoch_vol
binary_student_t,252,0.4,0.5,1236,0.4491108003968149,0.46116504854368934,-0.012054248146874447,stoch_vol
binary_student_t,252,0.5,0.6000000000000001,1243,0.5490880391970805,0.5575221238938053,-0.008434084696724797,stoch_vol
binary_student_t,252,0.6000000000000001,0.7000000000000001,1178,0.650118434312733,0.6859083191850595,-0.03578988487232648,stoch_vol
binary_student_t,252,0.7000000000000001,0.8,1184,0.7503728085610811,0.7761824324324325,-0.025809623871351328,stoch_vol
binary_student_t,252,0.8,0.9,1002,0.8474897914471946,0.8672654690618763,-0.019775677614681686,stoch_vol
binary_student_t,252,0.9,1.0,397,0.9310636753449386,0.947103274559194,-0.01603959921425535,stoch_vol
binary_student_t,504,0.0,0.1,1488,0.05209887379407483,0.04704301075268817,0.005055863041386659,stoch_vol
binary_student_t,504,0.1,0.2,1124,0.14799787075958734,0.11476868327402136,0.033229187485565984,stoch_vol
binary_student_t,504,0.2,0.30000000000000004,902,0.24798907171095705,0.19401330376940132,0.05397576794155573,stoch_vol
binary_student_t,504,0.30000000000000004,0.4,771,0.34870412612238166,0.3216601815823606,0.02704394454002107,stoch_vol
binary_student_t,504,0.4,0.5,711,0.44986757452024034,0.4542897327707454,-0.0044221582505050705,stoch_vol
binary_student_t,504,0.5,0.6000000000000001,722,0.5511122921056336,0.574792243767313,-0.023679951661679355,stoch_vol
binary_student_t,504,0.6000000000000001,0.7000000000000001,815,0.6529491154778838,0.6858895705521473,-0.032940455074263464,stoch_vol
binary_student_t,504,0.7000000000000001,0.8,863,0.752915952014459,0.7728852838933952,-0.019969331878936125,stoch_vol
binary_student_t,504,0.8,0.9,1163,0.8517472347075095,0.8744625967325881,-0.022715362025078623,stoch_vol
binary_student_t,504,0.9,1.0,1441,0.9486814994100107,0.9694656488549618,-0.020784149444951106,stoch_vol
ewma_gaussian,126,0.0,0.1,351,0.060230003841969054,0.05982905982905983,0.0004009440129092226,stoch_vol
ewma_gaussian,126,0.1,0.2,734,0.15551602984441062,0.17574931880108993,-0.020233288956679307,stoch_vol
ewma_gaussian,126,0.2,0.30000000000000004,997,0.25391305938148545,0.2728184553660983,-0.018905395984612827,stoch_vol
ewma_gaussian,126,0.30000000000000004,0.4,1368,0.35207102466751894,0.3706140350877193,-0.018543010420200345,stoch_vol
ewma_gaussian,126,0.4,0.5,1517,0.45129710638284976,0.4713249835201055,-0.020027877137255734,stoch_vol
ewma_gaussian,126,0.5,0.6000000000000001,1603,0.5496718141326037,0.5470991890205864,0.0025726251120172794,stoch_vol
ewma_gaussian,126,0.6000000000000001,0.7000000000000001,1398,0.6499780146148136,0.6237482117310443,0.026229802883769304,stoch_vol
ewma_gaussian,126,0.7000000000000001,0.8,1049,0.7480745264007689,0.7311725452812202,0.01690198111954866,stoch_vol
ewma_gaussian,126,0.8,0.9,692,0.8453339049412588,0.8280346820809249,0.017299222860333918,stoch_vol
ewma_gaussian,126,0.9,1.0,291,0.9395031582264964,0.9175257731958762,0.02197738503062019,stoch_vol
ewma_gaussian,252,0.0,0.1,1130,0.04690789354685281,0.07079646017699115,-0.023888566630138337,stoch_vol
ewma_gaussian,252,0.1,0.2,1007,0.15044149656908123,0.17378351539225423,-0.023342018823172994,stoch_vol
ewma_gaussian,252,0.2,0.30000000000000004,928,0.250159396713135,0.2640086206896552,-0.01384922397652022,stoch_vol
ewma_gaussian,252,0.30000000000000004,0.4,960,0.35028729703703726,0.3645833333333333,-0.014296036296296055,stoch_vol
ewma_gaussian,252,0.4,0.5,997,0.44959173556850346,0.45235707121364094,-0.002765335645137479,stoch_vol
ewma_gaussian,252,0.5,0.6000000000000001,917,0.5499467255426363,0.5550708833151581,-0.005124157772521731,stoch_vol
ewma_gaussian,252,0.6000000000000001,0.7000000000000001,986,0.6520988195620584,0.6257606490872211,0.02633817047483733,stoch_vol
ewma_gaussian,252,0.7000000000000001,0.8,915,0.7521387631470802,0.7355191256830601,0.016619637464020065,stoch_vol
ewma_gaussian,252,0.8,0.9,1005,0.8496423143327185,0.8228855721393035,0.026756742193415062,stoch_vol
ewma_gaussian,252,0.9,1.0,1155,0.9524862890831358,0.929004329004329,0.023481960078806763,stoch_vol
ewma_gaussian,504,0.0,0.1,2430,0.03255217730054343,0.04238683127572016,-0.00983465397517673,stoch_vol
ewma_gaussian,504,0.1,0.2,876,0.1477609503075822,0.1598173515981735,-0.012056401290591295,stoch_vol
ewma_gaussian,504,0.2,0.30000000000000004,683,0.2488110292022998,0.30161054172767204,-0.05279951252537224,stoch_vol
ewma_gaussian,504,0.30000000000000004,0.4,518,0.3465130306667731,0.3667953667953668,-0.020282336128593703,stoch_vol
ewma_gaussian,504,0.4,0.5,536,0.4503992296548156,0.4533582089552239,-0.002958979300408282,stoch_vol
ewma_gaussian,504,0.5,0.6000000000000001,497,0.5515050090457998,0.5492957746478874,0.0022092343979124296,stoch_vol
ewma_gaussian,504,0.6000000000000001,0.7000000000000001,550,0.6527841944000173,0.6454545454545455,0.007329648945471834,stoch_vol
ewma_gaussian,504,0.7000000000000001,0.8,623,0.7510498751118163,0.7415730337078652,0.009476841403951108,stoch_vol
ewma_gaussian,504,0.8,0.9,871,0.8529188401761074,0.8404133180252583,0.012505522150849102,stoch_vol
ewma_gaussian,504,0.9,1.0,2416,0.966908003618733,0.9503311258278145,0.01657687779091843,stoch_vol
ewma_student_t,126,0.0,0.1,507,0.057061464490273106,0.05719921104536489,-0.00013774655509178613,stoch_vol
ewma_student_t,126,0.1,0.2,806,0.15431183272001223,0.2196029776674938,-0.06529114494748156,stoch_vol
ewma_student_t,126,0.2,0.30000000000000004,1023,0.25168874300430083,0.2785923753665689,-0.02690363236226806,stoch_vol
ewma_student_t,126,0.30000000000000004,0.4,1304,0.3523047211092297,0.37116564417177916,-0.01886092306254944,stoch_vol
ewma_student_t,126,0.4,0.5,1353,0.4497082062583351,0.4700665188470067,-0.0203583125886716,stoch_vol
ewma_student_t,126,0.5,0.6000000000000001,1423,0.5492694962037452,0.5544624033731553,-0.005192907169410121,stoch_vol
ewma_student_t,126,0.6000000000000001,0.7000000000000001,1315,0.6490891758022754,0.6167300380228137,0.032359137779461755,stoch_vol
ewma_student_t,126,0.7000000000000001,0.8,1068,0.7486801674583311,0.7209737827715356,0.027706384686795538,stoch_vol
ewma_student_t,126,0.8,0.9,771,0.847014169671595,0.8132295719844358,0.033784597687159246,stoch_vol
ewma_student_t,126,0.9,1.0,430,0.943318384311143,0.9116279069767442,0.03169047733439878,stoch_vol
ewma_student_t,252,0.0,0.1,1389,0.04409517807517878,0.0755939524838013,-0.03149877440862252,stoch_vol
ewma_student_t,252,0.1,0.2,1022,0.14866967124658567,0.18003913894324852,-0.03136946769666285,stoch_vol
ewma_student_t,252,0.2,0.30000000000000004,891,0.24861958385543229,0.2727272727272727,-0.02410768887184042,stoch_vol
ewma_student_t,252,0.30000000000000004,0.4,820,0.35094107673444436,0.37682926829268293,-0.02588819155823857,stoch_vol
ewma_student_t,252,0.4,0.5,880,0.45103345254115135,0.4636363636363636,-0.012602911095212277,stoch_vol
ewma_student_t,252,0.5,0.6000000000000001,840,0.5499938548402445,0.5428571428571428,0.007136711983101729,stoch_vol
ewma_student_t,252,0.6000000000000001,0.7000000000000001,848,0.6503737496717144,0.6391509433962265,0.011222806275487884,stoch_vol
ewma_student_t,252,0.7000000000000001,0.8,926,0.7493443104812033,0.7051835853131749,0.04416072516802838,stoch_vol
ewma_student_t,252,0.8,0.9,996,0.8508164711405383,0.8263052208835341,0.02451125025700418,stoch_vol
ewma_student_t,252,0.9,1.0,1388,0.9563187459754859,0.920028818443804,0.03628992753168192,stoch_vol
ewma_student_t,504,0.0,0.1,2721,0.029055180095892134,0.04446894524072032,-0.015413765144828187,stoch_vol
ewma_student_t,504,0.1,0.2,828,0.14457797659925442,0.17995169082125603,-0.03537371422200161,stoch_vol
ewma_student_t,504,0.2,0.30000000000000004,539,0.24753134416797534,0.287569573283859,-0.04003822911588367,stoch_vol
ewma_student_t,504,0.30000000000000004,0.4,489,0.35184268310761135,0.3987730061349693,-0.046930323027357945,stoch_vol
ewma_student_t,504,0.4,0.5,432,0.45045303295413414,0.4837962962962963,-0.033343263342162144,stoch_vol
ewma_student_t,504,0.5,0.6000000000000001,450,0.5499715430161269,0.5288888888888889,0.021082654127238087,stoch_vol
ewma_student_t,504,0.6000000000000001,0.7000000000000001,494,0.6501864703025979,0.6477732793522267,0.00241319095037118,stoch_vol
ewma_student_t,504,0.7000000000000001,0.8,594,0.7494240361992783,0.7289562289562289,0.02046780724304942,stoch_vol
ewma_student_t,504,0.8,0.9,791,0.852563522872866,0.8015170670037927,0.051046455869073304,stoch_vol
ewma_student_t,504,0.9,1.0,2662,0.970930665405942,0.9564237415477085,0.01450692385823349,stoch_vol
gaussian_oracle_vol,126,0.0,0.1,609,0.05210684617135158,0.03776683087027915,0.014340015301072428,stoch_vol
gaussian_oracle_vol,126,0.1,0.2,700,0.15204136907214186,0.15714285714285714,-0.005101488070715282,stoch_vol
gaussian_oracle_vol,126,0.2,0.30000000000000004,1035,0.2532874617991748,0.2753623188405797,-0.02207485704140494,stoch_vol
gaussian_oracle_vol,126,0.30000000000000004,0.4,1264,0.35233132101883113,0.34177215189873417,0.010559169120096967,stoch_vol
gaussian_oracle_vol,126,0.4,0.5,1387,0.45098604461144837,0.4527757750540735,-0.0017897304426251481,stoch_vol
gaussian_oracle_vol,126,0.5,0.6000000000000001,1451,0.5486341479256573,0.5623707787732598,-0.01373663084760246,stoch_vol
gaussian_oracle_vol,126,0.6000000000000001,0.7000000000000001,1282,0.6483139862068296,0.6591263650546022,-0.010812378847772641,stoch_vol
gaussian_oracle_vol,126,0.7000000000000001,0.8,1026,0.7490184497052422,0.732943469785575,0.01607497991966722,stoch_vol
gaussian_oracle_vol,126,0.8,0.9,721,0.8453528219606559,0.841886269070735,0.0034665528899208153,stoch_vol
gaussian_oracle_vol,126,0.9,1.0,525,0.9471875577487274,0.9561904761904761,-0.00900291844174872,stoch_vol
gaussian_oracle_vol,252,0.0,0.1,1455,0.042463291351348235,0.03917525773195876,0.003288033619389473,stoch_vol
gaussian_oracle_vol,252,0.1,0.2,988,0.14961235192613684,0.13663967611336034,0.012972675812776502,stoch_vol
gaussian_oracle_vol,252,0.2,0.30000000000000004,919,0.2495595153782144,0.24809575625680086,0.0014637591214135548,stoch_vol
gaussian_oracle_vol,252,0.30000000000000004,0.4,778,0.3501743776933462,0.35475578406169667,-0.004581406368350471,stoch_vol
gaussian_oracle_vol,252,0.4,0.5,835,0.44828932915097225,0.45868263473053894,-0.010393305579566692,stoch_vol
gaussian_oracle_vol,252,0.5,0.6000000000000001,864,0.5503256326860609,0.5671296296296297,-0.01680399694356871,stoch_vol
gaussian_oracle_vol,252,0.6000000000000001,0.7000000000000001,869,0.6495780680201584,0.6570771001150748,-0.007499032094916425,stoch_vol
gaussian_oracle_vol,252,0.7000000000000001,0.8,880,0.7500082214407009,0.7454545454545455,0.004553675986155414,stoch_vol
gaussian_oracle_vol,252,0.8,0.9,989,0.8524654032256778,0.8452982810920121,0.00716712213366566,stoch_vol
gaussian_oracle_vol,252,0.9,1.0,1423,0.9576129303868351,0.9613492621222769,-0.0037363317354417447,stoch_vol
gaussian_oracle_vol,504,0.0,0.1,2831,0.02793719228806838,0.025785941363475805,0.0021512509245925765,stoch_vol
gaussian_oracle_vol,504,0.1,0.2,784,0.14536560673781784,0.14030612244897958,0.005059484288838262,stoch_vol
gaussian_oracle_vol,504,0.2,0.30000000000000004,518,0.24868555430824885,0.2548262548262548,-0.00614070051800597,stoch_vol
gaussian_oracle_vol,504,0.30000000000000004,0.4,485,0.34774030821809204,0.33814432989690724,0.009595978321184806,stoch_vol
gaussian_oracle_vol,504,0.4,0.5,460,0.4485449127742653,0.47391304347826085,-0.025368130703995573,stoch_vol
gaussian_oracle_vol,504,0.5,0.6000000000000001,396,0.5501087375843384,0.5707070707070707,-0.020598333122732293,stoch_vol
gaussian_oracle_vol,504,0.6000000000000001,0.7000000000000001,383,0.6507657758258346,0.6422976501305483,0.008468125695286322,stoch_vol
gaussian_oracle_vol,504,0.7000000000000001,0.8,530,0.7516703380695048,0.7622641509433963,-0.010593812873891495,stoch_vol
gaussian_oracle_vol,504,0.8,0.9,861,0.8540274206050896,0.8583042973286876,-0.004276876723598,stoch_vol
gaussian_oracle_vol,504,0.9,1.0,2752,0.9721962175964941,0.9767441860465116,-0.004547968450017481,stoch_vol
binary_gaussian,126,0.0,0.1,15,0.08381012053346189,0.2,-0.11618987946653812,jump
binary_gaussian,126,0.1,0.2,308,0.16445148279480265,0.1461038961038961,0.018347586690906553,jump
binary_gaussian,126,0.2,0.30000000000000004,926,0.25705941332037296,0.2602591792656587,-0.0031997659452857596,jump
binary_gaussian,126,0.30000000000000004,0.4,1723,0.35333557801156634,0.3476494486360998,0.005686129375466531,jump
binary_gaussian,126,0.4,0.5,2036,0.45063759624955796,0.4454813359528487,0.005156260296709236,jump
binary_gaussian,126,0.5,0.6000000000000001,2062,0.5498699590223385,0.546556741028128,0.003313217994210471,jump
binary_gaussian,126,0.6000000000000001,0.7000000000000001,1656,0.6447683963038521,0.6618357487922706,-0.017067352488418508,jump
binary_gaussian,126,0.7000000000000001,0.8,975,0.742695414106979,0.7476923076923077,-0.004996893585328621,jump
binary_gaussian,126,0.8,0.9,282,0.832369081617921,0.8368794326241135,-0.004510351006192459,jump
binary_gaussian,126,0.9,1.0,17,0.917217454004094,1.0,-0.08278254599590595,jump
binary_gaussian,252,0.0,0.1,259,0.07268667462294658,0.07722007722007722,-0.004533402597130642,jump
binary_gaussian,252,0.1,0.2,836,0.15597102920452027,0.1519138755980861,0.004057153606434161,jump
binary_gaussian,252,0.2,0.30000000000000004,1122,0.25175220603996246,0.24242424242424243,0.009327963615720025,jump
binary_gaussian,252,0.30000000000000004,0.4,1317,0.3492184487206947,0.33181473044798787,0.017403718272706814,jump
binary_gaussian,252,0.4,0.5,1461,0.45065741198627396,0.46132785763175904,-0.010670445645485083,jump
binary_gaussian,252,0.5,0.6000000000000001,1383,0.5478463142586348,0.5408532176428055,0.006993096615829364,jump
binary_gaussian,252,0.6000000000000001,0.7000000000000001,1364,0.6510340427834642,0.6620234604105572,-0.010989417627092934,jump
binary_gaussian,252,0.7000000000000001,0.8,1194,0.7470400692218194,0.7462311557788944,0.0008089134429249967,jump
binary_gaussian,252,0.8,0.9,822,0.8462881180749912,0.8552311435523114,-0.008943025477320288,jump
binary_gaussian,252,0.9,1.0,242,0.9272364281027073,0.9297520661157025,-0.0025156380129951472,jump
binary_gaussian,504,0.0,0.1,1038,0.05657969571656738,0.052986512524084775,0.003593183192482606,jump
binary_gaussian,504,0.1,0.2,1140,0.14914242434057084,0.14912280701754385,1.9617323026993594e-05,jump
binary_gaussian,504,0.2,0.30000000000000004,1011,0.24807314155011434,0.2423343224530168,0.005738819097097531,jump
binary_gaussian,504,0.30000000000000004,0.4,893,0.3500318074915022,0.3325867861142217,0.01744502137728049,jump
binary_gaussian,504,0.4,0.5,874,0.4509902976988908,0.4450800915331808,0.00591020616571003,jump
binary_gaussian,504,0.5,0.6000000000000001,898,0.5509051691523752,0.5244988864142539,0.02640628273812129,jump
binary_gaussian,504,0.6000000000000001,0.7000000000000001,969,0.6496557181704966,0.6676986584107327,-0.018042940240236116,jump
binary_gaussian,504,0.7000000000000001,0.8,1012,0.7503822017075742,0.7638339920948617,-0.013451790387287499,jump
binary_gaussian,504,0.8,0.9,1099,0.8518252002312551,0.8507734303912647,0.0010517698399903352,jump
binary_gaussian,504,0.9,1.0,1066,0.9424844069025589,0.9549718574108818,-0.012487450508322895,jump
binary_student_t,126,0.0,0.1,46,0.0763826232240565,0.06521739130434782,0.011165231919708682,jump
binary_student_t,126,0.1,0.2,492,0.15830959283752094,0.16869918699186992,-0.01038959415434898,jump
binary_student_t,126,0.2,0.30000000000000004,1121,0.2551019647459138,0.29170383586083853,-0.036601871114924744,jump
binary_student_t,126,0.30000000000000004,0.4,1622,0.35239550600490077,0.3526510480887793,-0.00025554208387851274,jump
binary_student_t,126,0.4,0.5,1751,0.45096079216813734,0.44945745288406624,0.0015033392840710924,jump
binary_student_t,126,0.5,0.6000000000000001,1749,0.5489333493322017,0.5523156089193825,-0.003382259587180747,jump
binary_student_t,126,0.6000000000000001,0.7000000000000001,1612,0.6484499027459598,0.642059553349876,0.00639034939608385,jump
binary_student_t,126,0.7000000000000001,0.8,1064,0.7456277762015713,0.7180451127819549,0.02758266341961635,jump
binary_student_t,126,0.8,0.9,492,0.8374968304290896,0.8414634146341463,-0.003966584205056689,jump
binary_student_t,126,0.9,1.0,51,0.920927746849873,0.9607843137254902,-0.03985656687561723,jump
binary_student_t,252,0.0,0.1,450,0.06578031733913553,0.08444444444444445,-0.018664127105308917,jump
binary_student_t,252,0.1,0.2,1038,0.15255411079706657,0.1676300578034682,-0.015075947006401635,jump
binary_student_t,252,0.2,0.30000000000000004,1119,0.25256704406491054,0.26541554959785524,-0.012848505532944698,jump
binary_student_t,252,0.30000000000000004,0.4,1221,0.35028722759138714,0.37919737919737917,-0.02891015160599203,jump
binary_student_t,252,0.4,0.5,1126,0.44826849537137287,0.45293072824156305,-0.004662232870190186,jump
binary_student_t,252,0.5,0.6000000000000001,1224,0.5489592483355025,0.5383986928104575,0.010560555525044979,jump
binary_student_t,252,0.6000000000000001,0.7000000000000001,1195,0.6501412992679824,0.6259414225941422,0.02419987667384016,jump
binary_student_t,252,0.7000000000000001,0.8,1203,0.7497020785266154,0.7373233582709892,0.012378720255626252,jump
binary_student_t,252,0.8,0.9,968,0.8488927709254889,0.8274793388429752,0.021413432082513673,jump
binary_student_t,252,0.9,1.0,456,0.9306286011235907,0.9276315789473685,0.0029970221762222193,jump
binary_student_t,504,0.0,0.1,1476,0.0507017742660344,0.058265582655826556,-0.007563808389792155,jump
binary_student_t,504,0.1,0.2,1099,0.1488998175853051,0.16833484986351227,-0.01943503227820717,jump
binary_student_t,504,0.2,0.30000000000000004,874,0.24912978202134942,0.2711670480549199,-0.022037266033570507,jump
binary_student_t,504,0.30000000000000004,0.4,814,0.3494272839197796,0.36240786240786244,-0.012980578488082817,jump
binary_student_t,504,0.4,0.5,747,0.448762281904542,0.4578313253012048,-0.009069043396662813,jump
binary_student_t,504,0.5,0.6000000000000001,732,0.552040436923869,0.4972677595628415,0.05477267736102742,jump
binary_student_t,504,0.6000000000000001,0.7000000000000001,771,0.6493800242585008,0.6536964980544747,-0.004316473795973885,jump
binary_student_t,504,0.7000000000000001,0.8,922,0.7517124951688007,0.7462039045553145,0.005508590613486186,jump
binary_student_t,504,0.8,0.9,1146,0.8528715008887477,0.8481675392670157,0.0047039616217320335,jump
binary_student_t,504,0.9,1.0,1419,0.9501530553019257,0.9351656095842142,0.01498744571771149,jump
ewma_gaussian,126,0.0,0.1,77,0.07960675179947801,0.2077922077922078,-0.1281854559927298,jump
ewma_gaussian,126,0.1,0.2,512,0.16046942759028793,0.173828125,-0.013358697409712073,jump
ewma_gaussian,126,0.2,0.30000000000000004,1137,0.25410051656584787,0.2955145118733509,-0.04141399530750306,jump
ewma_gaussian,126,0.30000000000000004,0.4,1592,0.35084712853390543,0.3806532663316583,-0.029806137797752874,jump
ewma_gaussian,126,0.4,0.5,1693,0.45040070915211966,0.464264619019492,-0.013863909867372348,jump
ewma_gaussian,126,0.5,0.6000000000000001,1758,0.5510087358200139,0.5460750853242321,0.004933650495781761,jump
ewma_gaussian,126,0.6000000000000001,0.7000000000000001,1547,0.6482610559790827,0.6127989657401423,0.035462090238940425,jump
ewma_gaussian,126,0.7000000000000001,0.8,1103,0.7455812821788073,0.7198549410698096,0.02572634110899763,jump
ewma_gaussian,126,0.8,0.9,528,0.8407722991888243,0.7859848484848485,0.05478745070397584,jump
ewma_gaussian,126,0.9,1.0,53,0.9198503938685803,0.9433962264150944,-0.0235458325465141,jump
ewma_gaussian,252,0.0,0.1,503,0.06522773329580933,0.11332007952286283,-0.048092346227053495,jump
ewma_gaussian,252,0.1,0.2,1036,0.15010184876746627,0.19401544401544402,-0.04391359524797775,jump
ewma_gaussian,252,0.2,0.30000000000000004,1143,0.25222653657262356,0.2747156605424322,-0.022489123969808622,jump
ewma_gaussian,252,0.30000000000000004,0.4,1100,0.35037276782772064,0.38545454545454544,-0.035081777626824795,jump
ewma_gaussian,252,0.4,0.5,1180,0.4507959297022586,0.46440677966101696,-0.013610849958758331,jump
ewma_gaussian,252,0.5,0.6000000000000001,1191,0.5497519438402778,0.5449202350965575,0.004831708743720298,jump
ewma_gaussian,252,0.6000000000000001,0.7000000000000001,1176,0.6504225776556507,0.6318027210884354,0.01861985656721532,jump
ewma_gaussian,252,0.7000000000000001,0.8,1174,0.7489743647360927,0.7001703577512777,0.04880400698481502,jump
ewma_gaussian,252,0.8,0.9,986,0.8485684093490052,0.7971602434077079,0.05140816594129738,jump
ewma_gaussian,252,0.9,1.0,511,0.9333565935925089,0.8923679060665362,0.04098868752597273,jump
ewma_gaussian,504,0.0,0.1,1487,0.049042836626857,0.07464694014794888,-0.02560410352109188,jump
ewma_gaussian,504,0.1,0.2,1077,0.14830927219396012,0.1959145775301764,-0.04760530533621629,jump
ewma_gaussian,504,0.2,0.30000000000000004,859,0.2495824141754751,0.27939464493597205,-0.02981223076049694,jump
ewma_gaussian,504,0.30000000000000004,0.4,803,0.3503035808973799,0.3835616438356164,-0.03325806293823652,jump
ewma_gaussian,504,0.4,0.5,763,0.4491772952148424,0.4456094364351245,0.0035678587797178807,jump
ewma_gaussian,504,0.5,0.6000000000000001,748,0.5507026637558181,0.5574866310160428,-0.006783967260224677,jump
ewma_gaussian,504,0.6000000000000001,0.7000000000000001,795,0.651752057766991,0.630188679245283,0.021563378521707977,jump
ewma_gaussian,504,0.7000000000000001,0.8,902,0.7506595319089738,0.6962305986696231,0.05442893323935072,jump
ewma_gaussian,504,0.8,0.9,1061,0.8531843509385012,0.8124410933081998,0.0407432576303014,jump
ewma_gaussian,504,0.9,1.0,1505,0.9506050257550878,0.9182724252491694,0.03233260050591835,jump
ewma_student_t,126,0.0,0.1,105,0.07430087202429443,0.11428571428571428,-0.03998484226141985,jump
ewma_student_t,126,0.1,0.2,629,0.1562273535704511,0.21303656597774245,-0.056809212407291365,jump
ewma_student_t,126,0.2,0.30000000000000004,1145,0.2547191962278363,0.2934497816593886,-0.03873058543155233,jump
ewma_student_t,126,0.30000000000000004,0.4,1565,0.35027551993952905,0.3744408945686901,-0.024165374629161074,jump
ewma_student_t,126,0.4,0.5,1625,0.45081788653017485,0.45784615384615385,-0.007028267315978998,jump
ewma_student_t,126,0.5,0.6000000000000001,1578,0.550134698399175,0.5468948035487959,0.0032398948503790104,jump
ewma_student_t,126,0.6000000000000001,0.7000000000000001,1511,0.6477144341720247,0.6260754467240238,0.021638987448000857,jump
ewma_student_t,126,0.7000000000000001,0.8,1121,0.7463437305273715,0.711864406779661,0.034479323747710455,jump
ewma_student_t,126,0.8,0.9,611,0.8415415842032254,0.79050736497545,0.0510342192277754,jump
ewma_student_t,126,0.9,1.0,110,0.9216905917542089,0.8909090909090909,0.030781500845117993,jump
ewma_student_t,252,0.0,0.1,649,0.06252559459593957,0.10323574730354391,-0.04071015270760435,jump
ewma_student_t,252,0.1,0.2,1072,0.15133758395876717,0.20055970149253732,-0.04922211753377015,jump
