scenario,method,true_state,day,n_paths,mean_q,median_q,q10,q90
sv_jump_big,ewma_trunc_gaussian,valid,126,10000,0.39815217725816393,0.3742919653308522,0.07198085612815881,0.7637566455445866
sv_jump_big,ewma_trunc_gaussian,valid,252,10000,0.3289352623215023,0.23363365677766829,0.009193576753207899,0.8296350807713179
sv_jump_big,ewma_trunc_gaussian,valid,504,10000,0.2480939839723802,0.07348920523487454,0.00030817243733366256,0.8545268847106899
sv_jump_big,ewma_trunc_gaussian,invalid,63,10000,0.5534804657079628,0.5560607980293816,0.31932546888006375,0.7894375565993706
sv_jump_big,ewma_trunc_gaussian,invalid,126,10000,0.6054272745445285,0.6321901374428585,0.2375105538403805,0.9260794328762535
sv_jump_big,ewma_trunc_gaussian,invalid,252,10000,0.6705861232203912,0.7645006330447219,0.1711922977526346,0.9906657965802248
sv_jump_big,ewma_trunc_gaussian,invalid,504,10000,0.7502349678932088,0.932036457566656,0.13823989149015123,0.9996684757174098
sv_jump_big,ewma_trunc_student_t,valid,63,10000,0.4307451328378458,0.4284272740390389,0.20895447120066818,0.6560957506380128
sv_jump_big,ewma_trunc_student_t,valid,126,10000,0.3657620134058994,0.34164247497318073,0.0796258373532469,0.6900574617703364
sv_jump_big,ewma_trunc_student_t,valid,252,10000,0.2732190916986155,0.18580624857847622,0.011973392254306344,0.6857815105408903
sv_jump_big,ewma_trunc_student_t,valid,504,10000,0.16384906924900708,0.04099408344782302,0.0005182897047758651,0.5667381357065644
sv_jump_big,ewma_trunc_student_t,invalid,63,10000,0.5678847610203795,0.5693838839748242,0.34693296373057725,0.7895597027146414
sv_jump_big,ewma_trunc_student_t,invalid,126,10000,0.6321808349582505,0.6563000709456206,0.3117100225464582,0.9213348716625376
sv_jump_big,ewma_trunc_student_t,invalid,252,10000,0.7266300478547739,0.812517209378579,0.3114372732930437,0.9874403336654913
sv_jump_big,ewma_trunc_student_t,invalid,504,10000,0.8357112144268606,0.9585367336203628,0.42974307633397135,0.999427938485981
